# timestamp_iso, raw_line
2025-10-31T11:01:45.124,CSI_DATA,STA,24:0A:C4:02:43:FD,-26,11,1,6,1,1,1,1,0,0,0,-95,3,6,1,1021066676,0,110,0,0,1021.27,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 2 15 3 14 3 14 4 14 4 14 5 14 6 13 6 13 6 13 6 13 7 13 7 12 7 12 7 12 7 11 7 11 7 11 7 11 7 11 7 10 7 10 6 10 7 10 6 10 6 10 6 0 0 10 5 10 5 10 5 10 4 10 5 10 4 10 4 10 4 10 4 10 4 11 3 10 3 11 2 11 3 11 2 11 2 11 2 12 2 12 2 11 2 12 2 12 1 12 1 12 1 12 1 12 0 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.157,CSI_DATA,STA,24:0A:C4:02:43:FD,-26,11,1,6,1,1,1,1,0,0,0,-95,3,6,1,1021066676,0,110,0,0,1021.27,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 2 15 3 14 3 14 4 14 4 14 5 14 6 13 6 13 6 13 6 13 7 13 7 12 7 12 7 12 7 11 7 11 7 11 7 11 7 11 7 10 7 10 6 10 7 10 6 10 6 10 6 0 0 10 5 10 5 10 5 10 4 10 5 10 4 10 4 10 4 10 4 10 4 11 3 10 3 11 2 11 3 11 2 11 2 11 2 12 2 12 2 11 2 12 2 12 1 12 1 12 1 12 1 12 0 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.190,CSI_DATA,STA,24:0A:C4:02:43:FD,-26,11,1,6,1,1,1,1,0,0,0,-95,3,6,1,1021066676,0,110,0,0,1021.27,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 2 15 3 14 3 14 4 14 4 14 5 14 6 13 6 13 6 13 6 13 7 13 7 12 7 12 7 12 7 11 7 11 7 11 7 11 7 11 7 10 7 10 6 10 7 10 6 10 6 10 6 0 0 10 5 10 5 10 5 10 4 10 5 10 4 10 4 10 4 10 4 10 4 11 3 10 3 11 2 11 3 11 2 11 2 11 2 12 2 12 2 11 2 12 2 12 1 12 1 12 1 12 1 12 0 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.215,CSI_DATA,STA,24:0A:C4:02:43:FD,-26,11,1,6,1,1,1,1,0,0,0,-95,3,6,1,1021066676,0,110,0,0,1021.27,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 2 15 3 14 3 14 4 14 4 14 5 14 6 13 6 13 6 13 6 13 7 13 7 12 7 12 7 12 7 11 7 11 7 11 7 11 7 11 7 10 7 10 6 10 7 10 6 10 6 10 6 0 0 10 5 10 5 10 5 10 4 10 5 10 4 10 4 10 4 10 4 10 4 11 3 10 3 11 2 11 3 11 2 11 2 11 2 12 2 12 2 11 2 12 2 12 1 12 1 12 1 12 1 12 0 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.250,CSI_DATA,STA,24:0A:C4:02:43:FD,-26,11,1,6,1,1,1,1,0,0,0,-95,3,6,1,1021066676,0,110,0,0,1021.27,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 2 15 3 14 3 14 4 14 4 14 5 14 6 13 6 13 6 13 6 13 7 13 7 12 7 12 7 12 7 11 7 11 7 11 7 11 7 11 7 10 7 10 6 10 7 10 6 10 6 10 6 0 0 10 5 10 5 10 5 10 4 10 5 10 0 -1 10 -1 10 -1 10 -2 10 -2 10 -2 10 -2 10 -2 11 -3 10 -3 11 -3 11 -3 10 -3 11 -3 11 -4 10 -4 10 -5 10 -4 10 -5 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.357,CSI_DATA,STA,24:0A:C4:02:43:FD,-25,11,1,6,1,1,1,1,0,0,0,-95,1,6,1,1021552243,0,110,0,0,1021.75,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 0 -15 -2 -14 -3 -15 -2 -15 -3 -14 -4 -14 -4 -13 -4 -13 -4 -13 -4 -14 -5 -14 -4 -13 -6 -14 -4 -12 -5 -12 -5 -13 -5 -12 -6 -11 -5 -12 -5 -12 -4 -11 -4 -11 -5 -12 -5 -12 -4 -11 -5 0 0 -11 -5 -11 -4 -12 -3 -11 -3 -10 -3 -11 -3 -11 -2 -10 -2 -11 -2 -12 -1 -12 -2 -11 -1 -11 -1 -12 0 -11 -1 -11 0 -12 0 -11 0 -12 -1 -11 1 -11 1 -11 1 -12 2 -12 1 -12 2 -12 1 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.526,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,3,6,1,1021585303,0,110,0,0,1021.79,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 -14 6 -15 7 -14 7 -14 7 -14 8 -14 8 -14 8 -13 9 -13 8 -13 9 -13 9 -12 9 -12 9 -11 9 -11 9 -11 9 -11 9 -10 9 -11 9 -11 8 -10 8 -10 8 -10 8 -10 8 -10 8 -10 0 0 7 -10 8 -10 7 -10 6 -10 7 -10 6 -11 6 -11 5 -11 6 -11 5 -10 5 -11 5 -11 4 -11 5 -11 4 -11 4 -12 4 -12 4 -12 4 -12 3 -12 3 -12 3 -12 3 -12 3 -13 3 -13 2 -13 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.567,CSI_DATA,STA,24:0A:C4:02:43:FD,-26,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,1021585868,0,110,0,0,1021.79,384,[110 96 6 0 0 0 0 0 0 0 0 0 14 -4 15 -3 13 -3 15 -2 13 -2 15 -1 14 0 14 -1 15 -1 15 0 14 -1 13 1 15 1 14 0 13 1 13 0 13 2 12 0 13 2 12 1 13 0 13 1 12 2 13 0 11 0 12 1 0 0 11 0 11 -1 12 -1 10 -1 11 -1 11 -1 11 -1 11 -2 11 -2 10 -2 10 -2 11 -2 11 -4 11 -3 10 -4 11 -3 10 -4 11 -3 11 -4 10 -5 11 -5 11 -5 11 -5 11 -6 10 -6 11 -6 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.601,CSI_DATA,STA,24:0A:C4:02:43:FD,-25,11,1,6,1,1,1,1,0,0,0,-95,1,6,1,1021594915,0,110,0,0,1021.8,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -7 -14 -7 -14 -8 -14 -8 -13 -8 -14 -8 -12 -9 -12 -10 -12 -11 -12 -10 -12 -11 -12 -10 -12 -11 -11 -11 -10 -10 -10 -11 -10 -10 -9 -10 -10 -10 -9 -10 -9 -10 -9 -11 -10 -10 -9 -10 -9 -9 -10 -9 0 0 -9 -9 -9 -9 -9 -8 -9 -8 -9 -8 -9 -8 -10 -8 -10 -8 -10 -7 -10 -7 -11 -7 -11 -7 -11 -7 -10 -7 -11 -7 -11 -6 -11 -6 -11 -6 -11 -6 -11 -6 -12 -6 -12 -5 -12 -5 -13 -4 -13 -5 -13 -5 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.629,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,3,6,1,1021634421,0,110,0,0,1021.84,384,[110 96 6 0 0 0 0 0-15 -3 -15 -4 -14 -3 -15 -3 -13 -2 -15 -3 -14 -4 -14 -4 -15 -3 -14 -5 -14 -3 -12 -3 -14 0 0 -4 -12 -5 -12 -4 -12 -5 -11 -5 -12 -5 -12 -5 -12 -6 -12 -5 -11 -7 -11 -6 -11 -6 -12 -7 -11 -7 -10 -8 -10 -7 -11 -8 -10 -7 -11 -8 -10 -9 -10 -9 -11 -9 -10 -9 -10 -10 -10 -10 -10 -10 -10 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.655,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,1021929866,0,110,0,0,1022.14,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 1 16 1 16 1 16 2 16 3 15 3 15 4 15 5 15 5 15 5 15 5 15 5 14 5 14 5 14 5 13 6 13 5 13 5 13 5 13 5 12 5 12 5 12 5 12 4 12 4 12 5 0 0 11 4 12 4 12 4 12 3 12 3 12 3 12 3 12 2 12 2 12 2 12 1 12 1 12 1 12 1 12 0 12 0 13 0 13 0 13 0 13 -1 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.680,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,1021929866,0,110,0,0,1022.14,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 1 16 1 16 1 16 2 16 3 15 3 15 4 15 5 15 5 15 5 15 5 15 5 14 5 14 5 14 5 13 6 13 5 13 5 13 5 13 5 12 5 12 5 12 5 12 4 12 4 12 5 0 0 11 4 12 4 12 4 12 3 12 3 12 3 12 3 12 2 12 2 12 2 12 1 12 1 12 1 12 1 12 0 12 0 13 0 13 0 13 0 13 -1 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.710,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,1021929866,0,110,0,0,1022.14,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 1 16 1 16 1 16 2 16 3 15 3 15 4 15 5 15 5 15 5 15 5 15 5 14 5 14 5 14 5 13 6 13 5 13 5 13 5 13 5 12 5 12 5 12 5 12 4 12 4 12 5 0 0 11 4 12 4 12 4 12 3 12 3 12 3 12 3 12 2 12 2 12 2 12 1 12 1 12 1 12 1 12 0 12 0 13 0 13 0 13 0 13 -1 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.740,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,1021929866,0,110,0,0,1022.14,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 1 16 1 16 1 16 2 16 3 15 3 15 4 15 5 15 5 15 5 15 5 15 5 14 5 14 5 14 5 13 6 13 5 13 5 13 5 13 5 12 5 12 5 12 5 12 4 12 4 12 5 0 0 11 4 12 4 12 4 12 3 12 3 12 3 12 3 12 2 12 2 12 2 12 1 12 1 12 1 12 1 12 0 12 0 13 0 13 0 13 0 13 -1 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.763,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,1021929866,0,110,0,0,1022.14,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 1 16 1 16 1 16 2 16 3 15 3 15 4 15 5 15 5 15 5 15 5 15 5 14 5 14 5 14 5 13 6 13 5 13 5 13 5 13 5 12 5 12 5 12 5 12 4 12 4 12 5 0 0 11 4 12 4 12 4 12 3 12 3 12 3 12 3 12 2 12 2 12 2 12 1 12 1 12 1 12 1 12 0 12 0 13 0 13 0 13 0 13 -1 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.791,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,1021929866,0,110,0,0,1022.14,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 1 16 1 16 1 16 2 16 3 15 3 15 4 15 5 15 5 15 5 15 5 15 5 14 5 14 5 14 5 13 6 13 5 13 5 13 5 13 5 12 5 12 5 12 5 12 4 12 4 12 5 0 0 11 4 12 4 12 4 12 3 12 3 12 3 12 3 12 2 12 2 12 2 12 1 12 1 12 1 12 1 12 0 12 0 13 0 13 0 13 0 13 -1 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.821,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,1021929866,0,110,0,0,1022.14,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 1 16 1 16 1 16 2 16 3 15 3 15 4 15 5 15 5 15 5 15 5 15 5 14 5 14 5 14 5 13 6 13 5 13 5 13 5 13 5 12 5 12 5 12 5 12 4 12 4 12 5 0 0 11 4 12 4 12 4 12 3 12 3 12 3 12 3 12 2 12 2 12 2 12 1 12 1 12 1 12 1 12 0 12 0 13 0 13 0 13 0 13 -1 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.855,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,2,6,1,1021950863,0,110,0,0,1022.15,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 -2 15 -1 16 -1 16 0 16 0 15 1 16 2 15 3 15 2 15 3 15 2 15 3 15 3 14 3 14 3 14 4 13 4 13 4 13 3 13 3 13 4 13 3 13 3 13 3 12 3 12 2 0 0 12 2 12 2 12 2 12 1 12 1 12 1 12 1 12 0 12 0 12 0 12 -1 12 -1 12 -1 12 -1 12 -1 12 -2 13 -2 12 -2 13 -2 12 -2 12 -3 12 -3 12 -3 12 -4 12 -4 12 -4 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:45.910,CSI_DATA,STA,24:0A:C4:02:43:FD,-27,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,1021957842,0,110,0,0,1022.16,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 -15 -4 -16 -3 -17 -2 -16 -3 -16 -3 -16 0 -17 -2 -16 0 -17 -1 -16 0 -16 0 -15 0 -14 1 -14 1 -14 1 -16 1 -16 1 -14 1 -14 1 -15 1 -14 1 -14 1 -14 1 -13 1 -13 0 -13 0 0 0 -12 0 -14 0 -14 0 -12 0 -12 -2 -14 0 -13 -3 -13 -1 -13 -3 -13 -2 -12 -2 -12 -2 -12 -3 -12 -3 -13 -4 -13 -3 -13 -3 -13 -5 -13 -4 -13 -5 -13 -5 -13 -5 -13 -6 -13 -5 -12 -5 -12 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:46.174,CSI_DATA,STA,24:0A:C4:02:43:FD,-24,11,1,5,1,1,1,1,0,0,0,-95,1,6,1,1022489690,0,110,0,0,1022.69,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 10 9 11 9 11 8 12 8 12 7 12 8 13 6 13 6 12 7 13 7 12 5 12 5 13 4 13 4 13 4 12 4 12 5 11 4 11 5 12 3 12 4 10 4 12 5 12 5 10 4 10 0 0 4 10 5 10 5 10 5 9 5 10 5 10 6 9 5 9 6 9 6 9 7 9 6 8 6 8 6 9 7 8 7 8 8 8 8 7 9 8 8 8 8 8 8 8 9 7 9 7 9 7 9 7 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:46.199,CSI_DATA,STA,24:0A:C4:02:43:FD,-24,11,1,5,1,1,1,1,0,0,0,-95,1,6,1,1022489690,0,110,0,0,1022.69,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 10 9 11 9 11 8 12 8 12 7 12 8 13 6 13 6 12 7 13 7 12 5 12 5 13 4 13 4 13 4 12 4 12 5 11 4 11 5 12 3 12 4 10 4 12 5 12 5 10 4 10 0 0 4 10 5 10 5 10 5 9 5 10 5 10 6 9 5 9 6 9 6 9 7 9 6 8 6 8 6 9 7 8 7 8 8 8 8 7 9 8 8 8 8 8 8 8 9 7 9 7 9 7 9 7 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:46.220,CSI_DATA,STA,24:0A:C4:02:43:FD,-24,11,1,5,1,1,1,1,0,0,0,-95,1,6,1,1022489690,0,110,0,0,1022.69,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 10 9 11 9 11 8 12 8 12 7 12 8 13 6 13 6 12 7 13 7 12 5 12 5 13 4 13 4 13 4 12 4 12 5 11 4 11 5 12 3 12 4 10 4 12 5 12 5 10 4 10 0 0 4 10 5 10 5 10 5 9 5 10 5 10 6 9 5 9 6 9 6 9 7 9 6 8 6 8 6 9 7 8 7 8 8 8 8 7 9 8 8 8 8 8 8 8 9 7 9 7 9 7 9 7 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:46.242,CSI_DATA,STA,24:0A:C4:02:43:FD,-24,11,1,5,1,1,1,1,0,0,0,-95,1,6,1,1022489690,0,110,0,0,1022.69,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 10 9 11 9 11 8 12 8 12 7 12 8 13 6 13 6 12 7 13 7 12 5 12 5 13 4 13 4 13 4 12 4 12 5 11 4 11 5 12 3 12 4 10 4 12 5 12 5 10 4 10 0 0 4 10 5 10 5 10 5 9 5 10 5 10 6 9 5 9 6 9 6 9 7 9 6 8 6 8 6 9 7 8 7 8 8 8 8 7 9 8 8 8 8 8 8 8 9 7 9 7 9 7 9 7 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:46.260,CSI_DATA,STA,24:0A:C4:02:43:FD,-24,11,1,5,1,1,1,1,0,0,0,-95,1,6,1,1022489690,0,110,0,0,1022.69,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 10 9 11 9 11 8 12 8 12 7 12 8 13 6 13 6 12 7 13 7 12 5 12 5 13 4 13 4 13 4 12 4 12 5 11 4 11 5 12 3 12 4 10 4 12 5 12 5 10 4 10 0 0 4 10 5 10 5 10 5 9 5 10 5 10 6 9 5 9 6 9 6 9 7 9 6 8 6 8 6 9 7 8 7 8 8 8 8 7 9 8 8 8 8 8 8 8 9 7 9 7 9 7 9 7 0 0 0 0 0 0 0 0 0 0 ]
2025-10-31T11:01:46.274,CSI_DATA,STA,24:0A:C4:02:43:FD,-24,11,1,5,1,1,1,1,0,0,0,-95,1,6,1,1022489690,0,110,0,0,1022.69,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 10 9 11 9 11 8 12 8 12 7 12 8 13 6 13 6 12 7 13 7 12 5 12 5 13 4 13 4 13 4 12 4 12 5 11 4 11 5 12 3 12 4 10 4 12 5 12 5 10 4 10 0 0 4 10 5 10 5 10 5 9 5 10 5 10 6 9 5 9 6 9 6 9 7 9 6 8 6 8 6 9 7 8 7 8 8 8 8 7 9 8 8 8 8 8 8 8 9 7 9 7 9 7 9 7 0 0 0 0 0 0 0 0 0 0 ]
